PID,UR,AltUR,Alias,Merged,Deleted,IHI,familyName,givenName,birthdate,sex,streetNo,streetName,streetType,suburb,state,postcode,country,longitude,latitude,medicareNo,dvaNo,dvaType,married,race,deathDate
20524,12886,301496,,,,8003609903612792,WILLIAMS,DIANA,1965-09-03,F,99905,JACK,HIGHWAY,Minnipa,VIC,4008,AUS,153.1096,-27.3861,42206449155,VKM59410C,ORN,M,4,
20525,12891,,,,,,SMITH,RANDY,1944-09-11,M,99901,DESERT LILY,PARADE,Cooyar,SA,3551,AUS,144.6503,-36.6062,38378412642,,,M,4,
20526,12897,301558,,,,8003609903614178,SMITH,LOGAN,1943-02-27,F,99945,BLACKFRIAR,PLACE,Lake Fyans,NT,2776,AUS,150.5506,-33.6851,23212161073,,,M,4,
20527,12903,305366,,,,8003609903581567,MARTIN,PEGGY,1950-03-15,F,99978,LABRUM,GROVE,South Maroota,NT,6566,AUS,116.5276,-31.4864,62624476155,,,S,4,
20528,12908,,,,,,BROWN,ED,2015-02-11,M,99982,MRNGSIDE HGTS,PARKWAY,Whalan,QLD,6490,AUS,118.4316,-31.0450,64662611051,,,S,4,
20529,12913,300114,,,,8003609903581823,SMITH,JASON,1956-12-11,M,99907,BELLE VISTA,TERRACE,Chadstone,NT,5414,AUS,138.8029,-33.9931,53927460641,,,S,4,
20530,12918,301052,,,,8003609903602835,MARTIN,JEFFREY,2004-09-22,M,99971,CADEN KYAN,VISTA,Litchfield Park,SA,4489,AUS,146.0887,-27.2587,49135021313,,,S,4,
20531,12923,304776,,,,8003609903667283,SMITH-SMITH,CRYSTAL,2005-07-17,F,99984,CREEK VILLAS,VIEW,Lindfield West,ACT,3523,AUS,144.7233,-36.9114,34573433613,,,S,4,
20532,12929,,,,,8003609903582680,SMITH,WAYNE,2015-08-20,M,99997,DARDANELLE,ROAD,Cobramunga,NT,5455,AUS,138.6482,-33.7059,54721415934,,,S,4,
20533,12935,303626,,,,8003609903660643,JONES,AMY,1977-07-19,F,99994,OLD SADDLE,TRACK,Mount Gardiner,NT,2325,AUS,151.1598,-32.8354,28258575233,,,M,4,
20534,12941,305524,,,,8003609903703435,TAYLOR,YADIRA,1949-08-17,F,99932,DEERCREST,CONCOURSE,Tiwi Islands,TAS,3096,AUS,145.1887,-37.6722,54170854234,SX684116A,ORN,S,4,
20535,12946,303950,,,,8003609903581732,TAYLOR,SHANE,1985-08-13,M,99951,NORA,RIDGE,Sunshine Plaza,WA,5067,AUS,138.6282,-34.9307,59569805964,,,S,4,
20536,12951,302920,,,,8003609903644761,WILSON,NANCY,2008-07-30,F,99900,WILDBERRY,TRACK,Oxenford,TAS,3218,AUS,144.2898,-38.1333,34287994443,,,S,4,
20537,12956,,,,,8003609903582714,JONES,MAUDIE,1951-07-09,F,99912,WATER WOOD,PARKWAY,Norman Gardens,SA,2388,AUS,149.5153,-30.3954,22730598422,,,S,4,
20538,12961,301526,,,,8003609903613469,WILSON,TARA,2013-04-15,F,99912,SUMMER DAY,CLOSE,Nangetty,VIC,2477,AUS,153.4147,-28.9768,29014224871,,,S,4,
20539,12967,301602,,,,8003609903615142,JONES,JULIE,1973-08-31,F,99990,CRESTHILL,CAUSEWAY,Woy Woy,TAS,3302,AUS,141.6577,-37.8201,35287699354,,,M,4,
20540,12972,300130,,,,8003609903582177,WILLIAMS,TONI,2004-12-02,F,99978,ICEHOUSE,STRAND,Westbourne Park,ACT,6010,AUS,115.7774,-31.9600,69340161421,,,S,4,
20541,12978,302400,,,,8003609903633087,WILSON,EDITH,1937-11-21,F,99902,ANDERSON FARM,WALK,Lake Margarette,ACT,2017,AUS,151.2081,-33.9076,24795651171,,,M,4,
20542,12984,302166,,,,8003609903627824,MARTIN,CATALINA,1955-01-18,F,99928,PINON,CRUISEWAY,Tammin,TAS,3475,AUS,143.5759,-36.6962,33978601341,,,D,4,
20543,12990,304708,,,,8003609903685012,WILLIAMS,JENNIFFER,2002-04-17,F,99958,HOLLADAY PINES,PARADE,Port Paterson,NSW,4497,AUS,149.0554,-28.5965,45560765634,,,S,4,
20544,12995,303224,,,,8003609903651691,SMITH,DARNELL,1945-08-08,M,99981,GLIDER,STRAND,Dickson,TAS,4745,AUS,148.3183,-22.5256,21298940354,,,M,4,
20545,13000,302390,,,,8003609903632857,BROWN,DONNA,1958-01-02,F,99940,KENNETH,CONCOURSE,Lake Margarette,ACT,2306,AUS,151.6816,-32.9916,20570544921,,,M,4,
20546,13006,304172,,,,8003609903673018,MARTIN,NATASHA,2002-08-01,F,99917,NECHATEL,WALK,Far Meadow,TAS,4798,AUS,148.7240,-20.8562,49483919944,,,S,4,
20547,13012,302002,,,,8003609903624102,SMITH,KRISTINE,1956-04-19,F,99992,TOWERBELL,BOULEVARD,Golden Grove,VIC,6029,AUS,115.7581,-31.8776,69206855723,,,S,4,
20548,13018,304110,,,,8003609903671616,TAYLOR,TYLER,1983-03-19,M,99916,HAMMER,WALK,Brockman,NSW,3060,AUS,144.9694,-37.7053,39743733751,,,M,4,
20549,13024,304588,,,,8003609903682316,WILLIAMS,JAIME,1970-04-22,M,99914,LEGACY HILL,PARKWAY,Kulgun,ACT,2838,AUS,147.4040,-29.3107,23046614475,,,M,4,
20550,13030,302068,,,,8003609903579587,JONES-WHITE,MARY,2011-05-22,F,99999,TITHING POINT,AVENUE,Imbil,NSW,5570,AUS,137.8970,-34.2711,37592625965,,,S,4,
20551,13036,300548,,,,8003609903591491,TAYLOR,CAROLE,1964-03-18,F,99998,CHATEAU,CIRCLE,Loganholme BC,TAS,2171,AUS,150.8338,-33.9314,62209244554,,,W,4,
20552,13042,302682,,,,8003609903639357,TAYLOR,BRUCE,1934-04-15,M,99912,INNOVATION,VIEW,Mount Panorama,WA,3658,AUS,145.0274,-37.1256,30241181223,,,S,4,
20553,13047,304136,,,,8003609903581567,MARTIN-SMITH,PEGGY,1951-03-14,F,99949,SOUTHCAMPUS,ALLEY,Bulli,QLD,6044,AUS,115.4635,-31.0636,62624476155,,,S,4,
20554,13053,301090,,,,8003609903603676,JONES,CARMEN,1943-08-05,F,99922,HUNTERS VIEW,WALK,Forcett,SA,3928,AUS,144.9671,-38.4021,34218721045,,,D,4,
20555,13059,304468,,,,8003609903679650,JONES,CAROL,1980-02-01,F,99987,CORAL MOUNT,CONCOURSE,Cherrypool,NSW,4120,AUS,153.0492,-27.5067,48444686412,,,M,4,
20556,13064,,,,,,JONES,CATHERINE,1998-12-16,F,99952,FAIR HILL,DRIVE,Taylors Flat,NT,4704,AUS,150.4743,-23.1197,42508493572,,,S,4,
20557,13070,303426,,,,8003609903656161,WILLIAMS,CORA,1938-06-28,F,99997,DUCK POND,COURT,Branyan,VIC,6229,AUS,115.6976,-33.3442,62302710314,,,M,4,
20558,13075,305366,,,,8003609903581567,MARTIN,PEGGY,1951-03-14,F,99977,GREENBORUGH,PARKWAY,Tallebudgera,ACT,3563,AUS,144.4973,-36.2707,62624476155,,,S,4,
20559,13080,,,,,,WILLIAMS,JOSHUA,1998-07-13,M,99914,JULIET,PROMENADE,Northern Gully,ACT,3494,AUS,142.3061,-34.4807,31228974854,,,S,4,
20560,13086,304374,,,,8003609903677563,WILSON,KATIE,1994-05-19,F,99923,COPPER MEADOW,RIDGE,Tyntynder,WA,2207,AUS,151.1179,-33.9523,21187006553,,,S,4,
20561,13091,,,10000,,,BROWN,TONI,1932-07-14,F,99911,MILLENNIUM,CAUSEWAY,Wee Wee Rup,TAS,2671,AUS,147.3754,-33.6566,21498490745,,,S,4,
20562,13096,,,,,,SMITH,PEGGIE,1987-10-16,F,99961,STONE HOLLOW,BOULEVARD,Milang,ACT,4487,AUS,148.7965,-28.0638,49878739141,,,S,4,
20563,13101,304178,,,,8003609903615423,SMITH (nee WILLIAMS),AMANDA,1972-09-30,F,99985,MAJESTIC VLG,ESPLANADE,Llowalong,WA,7307,AUS,146.5334,-41.1345,69363615164,,,M,4,
20564,13107,305940,,,,8003609903615423,SMITH,AMANDA,1972-09-30,F,99980,COTTAGE PINES,ROAD,Kellys Plains,SA,6575,AUS,116.3697,-30.3978,69363615164,,,M,4,
20565,13112,,,,,,BROWN,WESLEY,1967-07-07,M,99994,OX CART,VIEW,Montumana,NSW,3726,AUS,146.0578,-36.2770,39723453412,,,S,4,
20566,13118,,,,,,BROWN,VERA,1946-08-18,F,99979,GLENN ABBEY,TRACK,Stony Rise,QLD,2329,AUS,150.2774,-32.1108,28605929541,,,S,4,
20567,13124,305888,,,,8003609903579330,SMITH,LINDA,1952-11-18,F,99962,ASPEN HAVEN,ROAD,Eildon,WA,2134,AUS,151.1041,-33.8783,23427236525,,,M,4,
20568,13130,302366,,,,8003609903632329,MARTIN,ERNESTINE,1969-07-18,F,99913,GILEAD,HIGHWAY,Kudla,QLD,2068,AUS,151.2110,-33.7915,58812789433,,,M,4,
20569,13135,303436,,,,8003609903656377,WILLIAMS,JACOB,1976-03-01,M,99976,BLITHFIELD,VISTA,Bell Bay,SA,6428,AUS,118.0276,-32.1500,60578821951,,,W,4,
20570,13141,300992,,,,8003609903601480,BROWN,KELLY,1955-06-17,M,99918,REGENCY,WALKWAY,Tilpa,QLD,3496,AUS,142.2180,-34.3390,40126341133,,,S,4,
20571,13147,301888,,,,8003609903621538,BROWN,WARREN,1972-03-24,M,99958,CUMORAH,CENTREWAY,Frankford,WA,3857,AUS,146.6998,-38.0267,34773056965,,,S,4,
20572,13152,303480,,,,8003609903657342,SMITH,BETTY,1985-07-27,F,99911,VERSAILLES,CLOSE,Gre Gre South,SA,2615,AUS,149.0337,-35.2004,29487586113,,,D,4,
20573,13157,301650,,,,8003609903616231,SMITH,KEITH,1968-11-02,M,99965,GOLDEN CREEK,CRESCENT,Cunninyeuk,SA,7259,AUS,147.3642,-41.2780,50279586632,,,M,1,
20574,13162,303088,,,,8003609903648572,TAYLOR,WILLIE,1944-09-14,M,99954,EASTERN PARK,CENTREWAY,South Plympton,WA,2160,AUS,150.9670,-33.8378,23626196743,,,M,4,
20575,13167,304000,,,,8003609903669123,TAYLOR,JEAN,1940-05-26,F,99945,CREEK HOLLOW,CRESCENT,Shailer Park,ACT,2061,AUS,151.2161,-33.8474,29332160453,,,S,4,
20576,13173,302186,,,,8003609903628269,SMITH,JOHNNA,2005-12-16,F,99995,WINFIELD,WAY,Glenlofty,TAS,2587,AUS,148.3808,-34.5392,55234472462,,,S,4,
20577,13179,304638,,,,8003609903683447,JONES,STEVEN,1964-07-01,M,99923,LOWER CAMPUS,WAY,Sweetmans Creek,VIC,4125,AUS,153.0672,-27.7044,41085126515,,,M,4,
20578,13185,303884,,,,8003609903666517,WILLIAMS,LOUANN,2014-03-22,F,99910,VIA BELLO,TERRACE,Colyton,ACT,7211,AUS,147.3533,-41.7607,58384201135,,,S,4,
20579,13191,304076,,,,8003609903670865,BROWN,TED,1984-06-30,M,99957,NEWPORT DAWN,PARKWAY,Illowa,SA,4403,AUS,151.4005,-27.4423,49043777364,,,M,4,
20580,13197,,,,,8003609903583019,BROWN,SARA,1954-08-07,F,99904,DONWALD,STREET,Yarragundry,WA,4733,AUS,143.4665,-22.0539,49654942552,,,M,4,
20581,13203,300264,,,,8003609903585105,SMITH,CHRISTY,1965-06-14,F,99979,OLD VILLA,STREET,Liverpool Westfield,VIC,5470,AUS,138.4775,-33.5640,51710502965,,,M,4,
20582,13209,304506,,,,8003609903680476,JOHNSON,KEVIN,1993-10-28,M,99907,PUGSLEY,PARADE,Beechmont,WA,2382,AUS,150.2690,-30.7077,25457087644,,,M,4,
20583,13215,303386,,,,8003609903655296,MARTIN,LAWRENCE,1937-01-20,M,99960,BANNOR HILL,BOULEVARD,Pyree,QLD,7012,AUS,147.2017,-42.8164,56307682341,,,M,4,
20584,13221,302584,,,,8003609903637146,MARTIN,SERGIO,1961-07-24,M,99958,VICTORIAN,AVENUE,Silky Oak,NT,2762,AUS,150.8704,-33.7053,25755112442,Q 208622D,UNK,M,4,
20585,13227,,,,,,SMITH,ONA,1969-12-09,F,99927,WALKER PARK,COURT,Brookstead,NT,2037,AUS,151.1872,-33.8778,24266560574,,,S,4,
20586,13232,,,,,,WILLIAMS,LORRI,1945-12-10,F,99936,LAMBERT,MALL,South Wellesley Islands,NSW,3612,AUS,144.9475,-36.6051,39479464031,,,D,4,
20587,13238,305556,,,,8003609903704169,WHITE,MAUREEN,2005-04-20,F,99967,SILVERLEAF,CIRCUIT,Hurricane,NT,2483,AUS,153.4864,-28.4608,20379075914,,,S,4,
20588,13244,301686,,,,8003609903617015,WILLIAMS,BENJAMIN,1981-10-18,M,99951,PROVENCE,CRESCENT,Karangi,SA,3530,AUS,143.1111,-35.7875,31409265624,,,D,4,
20589,13250,305606,,,,8003609903579413,JOHNSON,FRED,1994-07-25,M,99936,VALLEY FORGE,LANE,Antwerp,NT,5421,AUS,139.1039,-33.1494,59507559551,,,M,4,
20590,13255,,,,,,SMITH,DUSTIN,2000-01-05,M,99917,CONDOR,WAY,Min Min,VIC,6271,AUS,115.4893,-33.5679,69890663773,,,S,4,2007-03-30
20591,13261,301480,,,,8003609903612412,WILSON,ARTHUR,1956-11-01,M,99914,ANASAZI,PARADE,Wolgan Valley,NT,6147,AUS,115.9429,-32.0418,68695714232,,,M,4,
20592,13266,,,10000,,,BROWN,TONI,1933-07-14,F,99911,MILLENNIUM,CAUSEWAY,Wee Wee Rup,TAS,2671,AUS,147.3754,-33.6566,21498490745,,,S,4,
20593,13271,303830,,,,8003609903665279,TAYLOR,MELYNDA,1959-12-19,F,99981,LEHUA,CIRCUIT,Wilsons Creek,WA,3418,AUS,141.5626,-36.3063,49659267821,,,M,4,
20594,13277,304516,,,,8003609903680708,SMITH,ROSALIE,1967-10-23,F,99997,ELONI,CONCOURSE,Darling,NT,5730,AUS,138.4708,-30.7113,53290912142,,,M,4,
20595,13282,300290,,,,8003609903585717,JONES,ANNE,1987-05-02,F,99994,DAISYFIELD,ESPLANADE,Bamganie,NT,2557,AUS,150.7784,-34.0136,26144060954,,,W,4,
20596,13288,305070,,,,8003609903693131,MARTIN,LYNNETTE,1934-08-16,F,99986,DAYLODGE,RIDGE,The Sandon,TAS,3740,AUS,146.7686,-36.7277,43960939934,,,S,4,1994-09-01
20597,13293,303506,,,,8003609903657938,MARTIN,HAYDEE,1946-10-22,F,99918,ANDREW,WAY,Summer Hill Creek,SA,4455,AUS,148.7240,-26.5547,57364817961,,,S,4,
20598,13298,305592,,,,8003609903579587,JONES,MARY,2011-03-21,F,99956,RIDGEWOOD,ALLEY,Moyreisk,ACT,6069,AUS,116.0112,-31.7825,37592625965,,,S,4,
20599,13304,,10006,,,,SMITH,DAVID,2008-06-25,M,99980,DEER CANYON,STREET,Wedderburn Junction,QLD,2827,AUS,148.2759,-31.6932,27680701761,,,S,4,
20600,13309,302650,,,,8003609903638623,WHITE,ANTHONY,1976-05-20,M,99904,SPOONBILL,PROMENADE,Kalpienung,NSW,7315,AUS,146.2650,-41.1664,51458492252,,,S,4,
20601,13314,302062,,,,8003609903625463,BROWN,RONALD,1934-03-04,M,99976,BIRCH WATER,STRAND,Eulo,WA,3020,AUS,144.8369,-37.7626,32029564962,,,M,4,
20602,13320,301826,,,,8003609903620142,WILLIAMS,LOREEN,1985-04-25,F,99961,NATASHA,GLEN,Daveson,WA,3925,AUS,145.3387,-38.5010,67303177644,,,M,4,
20603,13326,305078,,,,8003609903579504,WILLIAMS,DONALD,1994-10-01,M,99928,AVELINE,TERRACE,Balwyn,QLD,6290,AUS,115.2132,-34.2687,69112759831,,,S,4,
20604,13332,303840,,,,8003609903599833,BROWN-BROWN,CHRISTINE,2012-02-23,F,99923,TERRACE HEIGHTS,ROAD,Cassini,WA,3225,AUS,144.5982,-38.2658,32859906031,,,S,4,
20605,13338,300958,,,,8003609903600730,WHITE,MABEL,2016-06-11,F,99915,PARKVIEW,AVENUE,Weyba Downs,SA,3130,AUS,145.1553,-37.8046,33781063331,,,S,4,
20606,13344,,,,,,BROWN,QUINN,2003-12-03,M,99967,STONE MESA,ESPLANADE,Cardross,QLD,5072,AUS,138.6872,-34.9178,58067015274,,,S,4,
20607,13350,302310,,,,8003609903631024,WILSON,KARLEEN,1952-03-08,F,99981,TECUMSEH,VISTA,Ferny Hills DC,SA,2573,AUS,150.5906,-34.2292,26199073345,,,S,4,1983-06-01
20608,13356,303370,,,,8003609903654927,MARTIN,SARAH,1982-02-20,F,99929,DUNSIMOORE,ALLEY,Austinmer,VIC,4500,AUS,152.9699,-27.2938,41310517232,,,S,4,
20609,13362,305446,,,,8003609903701694,MARTIN,LUIS,1987-06-16,U,99976,CORBIN CREEK,WALK,Green Hill,VIC,2381,AUS,149.8750,-31.3400,26435375334,,,S,4,
20610,13368,300810,,,,8003609903597373,JOHNSON,NATASHA,1976-03-16,F,99933,LYMAN,CIRCUS,Mirimbah,QLD,6066,AUS,115.8925,-31.8382,40016167732,,,S,4,
20611,13374,,10006,,,,SMITH,KEITH,2008-06-25,M,99980,DEER CANYON,STREET,Wedderburn Junction,QLD,2827,AUS,148.2759,-31.6932,27680701761,,,S,4,
20612,13380,303984,,,,8003609903668752,TAYLOR,MAUD,1976-02-10,F,99912,LILAC HEIGHTS,ESPLANADE,Coralville,ACT,5333,AUS,140.4131,-34.5572,52207353324,,,S,4,
20613,13385,301726,,,,8003609903581567,MARTIN-WILSON,PEGGY,1951-03-14,F,99978,LABRUM,GROVE,South Maroota,NT,6566,AUS,116.5276,-31.4864,62624476155,,,S,4,
20614,13390,300802,,,,8003609903597209,MARTIN,ANGEL,1950-05-05,M,99952,DIAMOND ROSE,GLEN,Waranga,ACT,5242,AUS,138.8127,-34.9932,48537523324,SGW27280B,WHT,M,4,
20615,13395,301910,,,,8003609903622031,WILLIAMS,HANS,1956-03-30,M,99910,LIGHTHOUSE,GLEN,Echunga,TAS,2335,AUS,151.2949,-32.6202,24499578815,,,M,4,
20616,13401,300846,,,,8003609903598181,SMITH,PHYLLIS,1989-08-14,F,99986,ROZANNE,DRIVE,Camoola,NT,2579,AUS,150.1197,-34.7525,21871640132,,,M,4,
20617,13407,303438,,,,8003609903615423,SMITH (JONES),AMANDA,1970-09-30,F,99962,SILVER CHARM,AVENUE,Victoria River,SA,3767,AUS,145.3511,-37.8362,69363615164,,,M,4,
20618,13413,300492,,,,8003609903590220,SMITH,CLAUDIA,1970-08-15,F,99928,JOYCELYN,SQUARE,Archies Creek,TAS,5419,AUS,139.0635,-33.2557,54093711875,,,M,4,
20619,13419,,,,,,WILLIAMS,BETTY,1989-09-26,F,99906,ETTENMORE,TERRACE,Jarra Creek,TAS,2703,AUS,146.4084,-34.6307,27498734834,,,S,4,
20620,13425,305710,,,,8003609903707634,WILLIAMS,ERICKA,2013-08-23,F,99947,EVESHAM,TERRACE,Waukivory,TAS,6215,AUS,115.9233,-32.9003,60589725223,,,S,1,
20621,13430,303986,,,,8003609903668802,WHITE,RICO,1998-01-31,M,99989,TROWBRIDGE,GLEN,Conondale,ACT,2875,AUS,147.4448,-32.8601,20577368063,,,S,4,
20622,13436,304340,,,,8003609903676771,WILLIAMS,JOE,1939-11-21,M,99906,CALIENTE,VIEW,Farrants Hill,NT,4154,AUS,153.1554,-27.4839,44624397511,TP007227D,GOL,M,4,
20623,13442,302190,,,,8003609903628343,SMITH,MELISSA,1993-07-02,F,99989,LOWER HUNTLY,WALKWAY,Forbes Creek,ACT,4468,AUS,146.8632,-26.1143,48554796013,,,M,4,
20624,13448,304412,,,,8003609903678413,JONES,TERESA,1992-01-24,F,99903,FARRELL,CAUSEWAY,Bexley North,SA,6373,AUS,117.7572,-32.5088,60361446673,,,M,4,
20625,13454,300942,,,,8003609903600367,WILLIAMS,DAVID,2010-01-26,M,99959,SUNSET RIDGE,DRIVE,Scott River,SA,3791,AUS,145.3822,-37.8978,34501776573,,,S,4,
20626,13460,303244,,,,8003609903652152,MARTIN,KIMBERLY,2001-04-22,F,99991,DUNE BUGGY,STREET,Harolds Cross,SA,6506,AUS,116.0534,-31.0102,67896219441,,,S,4,
20627,13466,,,10040,,8003609903579280,JONES,TINA,1964-06-23,F,99958,BENNETT,CAUSEWAY,Idalia,ACT,2627,AUS,148.2041,-36.4962,29433416034,,,M,4,
20628,13472,302294,,,,8003609903630653,SMITH,SELENA,1975-02-09,F,99927,WANITA,CRUISEWAY,Flowerpot,NT,3685,AUS,146.4885,-36.0639,38069310623,,,M,4,
20629,13478,305050,,,,8003609903692661,SMITH,ALICIA,1992-07-21,F,99919,USEVENTY ONE,PLACE,Freemans Waterhole,ACT,4611,AUS,151.7487,-26.1509,48343812742,,,S,4,
20630,13483,305380,,,,8003609903579330,SMITH (SMITH),LINDA,1952-11-18,F,99962,ASPEN HAVEN,ROAD,Eildon,WA,2134,AUS,151.1041,-33.8783,23427236525,,,M,4,
20631,13488,303404,,,,8003609903655676,SMITH,MARIBEL,1990-06-03,F,99972,BRIARSPRINGS,TERRACE,Jagungal Wilderness,NT,4558,AUS,153.0848,-26.6553,45258366174,,,D,4,
20632,13493,301244,,,,8003609903607131,TAYLOR,EVELYN,1939-04-06,F,99905,RED RIVER,ROAD,Devon North,TAS,5041,AUS,138.5980,-35.0014,30238524723,,,M,4,
20633,13499,303758,,,,8003609903579371,JONES,PERRY,2010-09-18,M,99959,FAWN HILL,STREET,Lower Turners Marsh,QLD,3163,AUS,145.0411,-37.8921,32613579854,,,S,4,
20634,13504,305626,,,,8003609903599833,BROWN-SMITH,CHRISTINE,2012-02-23,F,99923,TERRACE HEIGHTS,ROAD,Cassini,WA,3225,AUS,144.5982,-38.2658,32859906031,,,S,4,
20635,13510,302432,,,,8003609903579330,SMITH (nee WILSON),LINDA,1953-11-19,F,99962,ASPEN HAVEN,ROAD,Eildon,WA,2134,AUS,151.1041,-33.8783,23427236525,,,M,4,
20636,13515,304550,,,,8003609903681466,MARTIN,WENDY,1959-10-28,F,99997,VAIL,CAUSEWAY,Mount Hooghly,TAS,4303,AUS,152.8306,-27.6171,47753381672,,,M,4,
20637,13521,,,,,,WILLIAMS,EUGENE,1991-02-13,M,99942,BERMUDA,STRAND,Lake Bathurst,WA,3155,AUS,145.2841,-37.8624,38196296475,,,M,4,
20638,13527,303168,,,,8003609903650396,WHITE,NAKISHA,1999-08-26,F,99967,PEPPERWOOD,WALK,Cullen Bullen,TAS,6102,AUS,115.9093,-31.9995,65591659263,,,S,4,2012-01-20
20639,13533,301806,,,,8003609903619706,JONES,CURTIS,1940-09-15,M,99992,CARLTON,TERRACE,Glendevie,ACT,3280,AUS,142.4335,-38.3554,32284318725,,,M,4,
20640,13538,305916,,,,8003609903712279,WILSON,ANA,2002-02-11,F,99986,CHATHAM,STREET,Glenmorgan,WA,2159,AUS,151.1049,-33.6051,28315497951,,,S,4,
20641,13544,304896,,,,8003609903689238,WILSON,LISA,1985-05-24,F,99975,DRY WILLOW,CENTREWAY,Beilba,NSW,3446,AUS,144.3826,-37.1762,33193592953,,,S,4,
20642,13550,,,,,,JONES,SHANNA,1991-09-24,F,99905,BLACKGUM,STREET,Sunbury,NT,2291,AUS,151.7423,-32.9485,26010532365,,,M,4,
20643,13555,301176,,,,8003609903605622,SMITH,MARGARITO,2001-07-03,M,99916,DORSET,PARKWAY,Forest Ridge,ACT,3075,AUS,145.0060,-37.6659,38546554033,,,S,4,
20644,13561,302326,,,,8003609903631388,WILLIAMS,JAY,1963-03-26,M,99993,BURBANK,CRUISEWAY,Natimuk,TAS,5670,AUS,135.4830,-33.5163,53506583342,,,M,4,
20645,13566,304024,,,,8003609903669693,MARTIN,RANDY,1991-09-05,M,99915,IVY WOODS,DRIVE,Flintstone,SA,4600,AUS,152.2701,-26.2053,47653930352,,,M,4,
20646,13572,303046,,,,8003609903647640,SMITH,MICHELE,2004-10-07,F,99974,ROSE CREEK,CIRCLE,Bell Post Hill,NT,2420,AUS,151.6763,-32.4546,21878307423,,,S,4,
20647,13578,,,10006,,,SMITH,BILL,2008-06-25,M,99912,HEATHER DAISY,WALK,Penrith South DC,NT,3076,AUS,145.0160,-37.6383,27680701761,,,S,4,
20648,13584,300752,,,,8003609903596078,TAYLOR,CORY,1982-11-02,F,99931,GETA,CIRCLE,Narrikup,VIC,2211,AUS,151.0348,-33.9704,28877890915,,,S,4,
20649,13590,303380,,,,8003609903655163,SMITH,LEA,1939-04-03,F,99937,DOROTHY,RIDGE,Mcilwraith,NSW,5068,AUS,138.6543,-34.9201,58324124531,,,S,4,
20650,13595,301912,,,,8003609903622080,WILLIAMS,OLIVIA,1968-01-22,F,99912,COVE,RIDGE,Yardarino,TAS,2721,AUS,147.7914,-34.0193,22200673634,WKM11888C,WHT,M,4,
20651,13600,301962,,,,8003609903623203,WILLIAMS,HENRIETTA,1973-11-19,F,99952,NORTHFORK,LANE,Bulyeroi,QLD,5154,AUS,138.7336,-35.0160,59165184373,,,M,4,
20652,13605,300370,,,,8003609903587515,WILSON,ELEANOR,1991-09-12,F,99952,GROUSE CREEK,CIRCLE,Tooms Lake,NSW,5273,AUS,140.1867,-36.9328,51003579665,,,M,4,
20653,13611,305426,,,,8003609903579371,JONES,MICHAEL,2010-09-18,M,99903,WAYSIDE,RIDGE,Mundoolun,NT,2560,AUS,150.8169,-34.0840,32613579854,,,S,4,
20654,13616,300856,,,,8003609903598421,JONES,STEPHEN,1969-03-12,M,99970,TOMAHAWK,MALL,Wirrimbi,WA,7018,AUS,147.3575,-42.8647,58435992743,,,M,4,
20655,13622,301152,,,,8003609903605085,TAYLOR,ANDERSON,1949-11-12,M,99923,GREAT LAKES,CAUSEWAY,Frahns,QLD,2776,AUS,150.5506,-33.6851,21588047143,,,M,4,
20656,13627,302054,,,,8003609903625281,SMITH,ARTURO,1953-11-01,M,99965,GENOVA HILLS,TERRACE,Gurra Gurra,VIC,7276,AUS,146.9628,-41.2830,54309390943,,,S,4,
20657,13632,302548,,,,8003609903636379,WILSON,KENNY,1996-11-04,M,99993,JACQUELYN,CIRCLE,Rowena,ACT,4722,AUS,148.1228,-24.2819,43831058444,NX026687A,WHT,S,4,
20658,13638,300604,,,,8003609903592754,WHITE,BONNIE,1948-06-22,F,99995,OLD ASPEN,WAY,Monomeith,SA,2114,AUS,151.0742,-33.8148,26201627041,,,S,4,
20659,13643,304448,,,,8003609903679247,BROWN,NICOLE,2000-10-26,F,99947,ANISE,TRACK,South Tamworth,SA,3146,AUS,145.0677,-37.8564,38004015322,,,S,4,
20660,13649,304170,,,,8003609903672960,SMITH,TERI,1936-09-29,F,99965,MURRAY LINKS,VIEW,Goomalling,VIC,5345,AUS,140.4181,-34.2984,29606612035,,,M,1,
20661,13655,305644,,,,8003609903706115,JOHNSON,LEONA,1957-12-11,F,99945,ELWOOD,PARKWAY,Mount Cameron,NSW,6035,AUS,115.7338,-31.5362,21964122125,,,M,4,
20662,13661,,,,,,SMITH,DULCE,1990-01-21,F,99962,EDGECOMBE,STREET,Forest Reefs,TAS,6010,AUS,115.7990,-31.9664,61125149162,,,M,4,
20663,13667,302448,,,,8003609903634143,BROWN,KIRSTIE,1959-03-22,F,99909,ABBY,PROMENADE,Ciccone,WA,2211,AUS,151.0307,-33.9500,29832031423,,,M,4,
20664,13672,303938,,,,8003609903667713,MARTIN,FRED,1943-01-08,M,99931,FOREST FARM,CLOSE,Boothendarra,NT,5038,AUS,138.5513,-34.9758,53327190665,,,W,4,
20665,13678,,,,,,JONES,CASEY,1932-08-16,M,99912,WALDEN,PROMENADE,Bullyard,NT,2779,AUS,150.4575,-33.7301,21084812044,,,W,4,1967-11-13
20666,13683,301536,,,,8003609903613709,JONES,SONJA,1970-09-28,F,99935,SUSIE,CIRCLE,Upwey,SA,4869,AUS,145.7409,-17.0153,41203510631,,,M,4,
